directorId,directorName,movieId
87742,Marc Webb,102382
21171,Gérard Jugnot,14644
30309,Peter Greenaway,33078
11201,Claude Zidi,22623
17247,Po-Chih Leong,1448
12327,Joseph M. Newman,37087
1232592,Chris Eyre,50123
4109,Michael Curtiz,100894
10713,Eric Idle,282268
13981,Irving Brecher,241206
67259,Ching Siu-Tung,10855
82829,Michael Oblowitz,32612
101767,Robert Butler,180152
38527,Robert Lepage,139445
78481,Hans Canosa,58550
12453,Wong Kar-wai,11104
1294627,Yoo Ha,17903
219783,David Gregory,288259
65452,Mike Leigh,47870
567816,Orlando Lübbert,86126
996539,David Lee Miller,81434
15389,Louis Malle,27361
25950,Jean-Paul Rappeneau,11876
20237,Beeban Kidron,9090
104243,Florian David Fitz,150056
52140,Charles B. Griffith,56429
3849,Tage Danielsson,129467
83922,Joseph Ariola,18932
51073,Gustav Ucicky,258070
93003,Aleksi Salmenperä,378350
148747,Jang Hoon,79553
1468019,Allan Miller,124632
94159,Kôji Kawano,40701
40549,Daniel Petrie,46925
2746,Elia Kazan,220
55884,Peter Lindmark,9345
131327,Salvatore Samperi,68823
64331,Shim Hyung-Rae,70829
10847,Santiago Segura,1283
139829,John Srebalus,48011
40508,James Cox,4997
86051,Joshua Logan,17352
39104,Abel Ferrara,35888
2209,Jan de Bont,11618
1027017,Dan Cutforth,242093
19606,Jean Negulesco,37596
5763,Jacques Tati,427
1227885,Dearbhla Walsh,211354
1223625,Dominic Polcino,278468
228086,Marek Koterski,36416
408,James Keach,87343
103467,William J. Hole Jr.,53050
929825,Ava DuVernay,273895
71600,Seth Gordon,12193
1078811,Yvonne Rainer,163937
229931,Asghar Farhadi,89065
543946,Hall Bartlett,133715
591500,Karlheinz Martin,175503
68,Fritz Lang,22178
16862,Claude Lelouch,36108
88926,Armando Iannucci,45739
58861,Russell Rouse,29112
11195,Gérard Oury,71524
1451750,Henry Hughes,335026
9915,Guy Hamilton,10553
105802,Doug Pray,26354
1062920,Tadeusz Konwicki,259645
18738,George Stevens,2428
1285876,Chapman Way,250700
257772,João César Monteiro,83226
229351,Yury Bykov,191717
940711,Bob Dahlin,50382
72624,John Duigan,21828
138205,Anders Engström,61125
19069,Claude Chabrol,2363
58448,Penelope Spheeris,13997
2917,James Whale,229
125457,Tibor Hernádi,36523
556711,Hannes Holm,77331
67367,Rian Johnson,21755
107817,Benjamin Turner,31223
222545,Pekka Parikka,29383
25340,Emmanuelle Bercot,329819
1009298,Goran Paskaljević,168541
10001,William Wyler,17801
1011,Susanne Bier,3877
130424,Rafal Zielinski,33135
143561,Sam Taylor,42359
1334114,James Tuchschmidt,264113
10781,Michael Apted,20553
148010,Pekka Lehtosaari,61495
231199,Axelle Carolyn,224243
110464,Paul Justman,30192
66718,Alan Mak,24889
1863287,Sung-hoon Kim,434119
44765,William Lustig,27346
1019956,Tulsi Ramsay,153170
33954,Spencer Gordon Bennet,37467
56828,Christopher Cain,11231
63713,Martha Coolidge,28031
1285880,Carter Mays,250503
120796,Howard Bretherton,38472
84885,Mona Achache,223946
1239775,Geoff Lapaire,393629
100793,Reginald Le Borg,29060
1582316,Phillip Escott,384452
1337286,Shonali Bose,287499
119430,Luigi Comencini,58757
10723,Mike Newell,9366
43553,Jerzy Skolimowski,121942
486,Wallace Wolodarsky,32298
96372,Tom Clegg,75143
1026085,Elgin James,75595
1290853,Ron Chapman,254446
72197,Ferzan Ozpetek,258322
107235,Pierre B. Reinhard,27730
543289,Cathy Randall,50700
66228,Karim Hussain,83727
139153,Max Giwa,85373
97618,David DeCoteau,73614
1496406,Yuefeng Song,257932
77919,Tim McCanlies,51249
5446,David Hand,58160
14855,Frank Borzage,144792
52842,Garth Jennings,335797
67767,Hal Needham,16214
66109,Ben Verbong,75897
135931,Brendan Cowles,46302
129879,Kim Chapiron,43920
37126,Jean-Paul Le Chanois,45537
1098436,Gerald O'Hara,134168
1140278,Robert Berger,158933
52443,Jason Reitman,130150
49281,Chris Sivertson,210908
82657,Mike Slee,247845
1628036,Raúl Campos,381685
15305,Rick King,328416
137195,Stevie Wermers,76346
1274445,Keiichirou Kawaguchi,239523
10790,Sam Wood,42852
39996,Sidney Lumet,7972
37451,Jean-Jacques Beineix,11986
4339,Paul Crowder,47479
94744,Zhang Yibai,64156
36148,Richard Pepin,78375
574246,Alejandro Javaloyas,75232
2182,Pen Densham,57744
112585,Rick Goldsmith,34576
589610,Stevan Riley,66211
223525,Lorenzo Gabriele,330275
592883,Jack Bravman,31385
1607982,Robert Mrazek,393603
18897,Jackie Chan,10753
543674,Sergey Loznitsa,278269
83198,Allan Arkush,28735
8500,John Ford,131360
121256,Mauritz Stiller,82576
12238,David Lean,10949
57048,Casey La Scala,20210
1002601,Lisandro Alonso,94649
10930,Irvin Kershner,29143
45577,Claudio Fragasso,87148
521284,Kristijan Milić,71617
56591,Danny Leiner,8859
1081884,Keith Behrman,125943
1198233,Pacho Velez,452166
52094,Jerry Jameson,260893
78040,Alex Kendrick,17345
109680,Mark Jean,279332
1378034,Antonia Bogdanovich,299221
176794,Rosemary Rodriguez,56968
1194748,Derek Lee,210947
17700,Christian Zübert,1583
71929,Benoît Delépine,37832
145702,Leslie Pearce,52279
6159,Ron Howard,8871
5696,Bruce Beresford,56934
53782,Jean-Pierre Gorin,83451
586480,Billy Chung,32162
180868,Clay Borris,41769
225109,Mario Martone,283704
1135153,Étienne-Jules Marey,386743
55934,Taika Waititi,8748
8500,John Ford,116973
57130,Todd Phillips,9842
66086,Mary Agnes Donoghue,342474
518226,Steve Moore,227425
4109,Michael Curtiz,26201
67632,Peter Markle,44540
13015,Phillip Noyce,10003
938171,Juan Padrón,90063
88823,Jason Stutter,22484
1043404,Michael Roemer,41943
58384,Anthony Waller,48787
55146,Paul Bogart,38148
25236,Johnnie To,90147
1269467,Keiichi Ozawa,376548
1032558,Paul Krasny,67493
931252,Vladimir Toropchin,83865
1692466,Lasse Braun,420519
84429,Audrey Dana,273169
236856,Ivan Pyryev,282078
962903,Celina Murga,48596
3950,Len Wiseman,834
15389,Louis Malle,1786
1556646,Indar Dzhendubaev,370964
73150,Paul Wendkos,110299
77008,Fred Cavayé,14556
133398,Quentin Dupieux,179150
82618,Mike Robe,21657
1723496,Christopher Jacobs,430419
22686,Maria Schrader,4839
57206,Sally Potter,29572
1006823,Andrew Thompson,50221
146275,Joseph Graham,52605
221723,Bradley Walsh,99762
3359,Laurence Olivier,43323
66226,Buddy Van Horn,17169
236820,Yevgeni Tashkov,63291
4346,Ted Tetzlaff,18447
29625,Peter Godfrey,130090
63937,Albert Pyun,55687
74878,Tay Garnett,78315
16767,Aki Kaurismäki,429199
1179828,Pamela Romanowsky,199647
17278,Nick Gomez,243568
26850,Eduardo Sánchez,159117
84929,Ed Blum,18558
35525,Richard T. Heffron,112731
1386522,Michelle Boyaner,347702
257628,Kira Muratova,149150
935910,Javier Soto,72867
9049,Victor Fleming,156339
20548,Ruy Guerra,194853
1403970,Yu Nakai,313676
37710,Peter Hyams,11935
20025,Shôhei Imamura,44768
122905,Lance Comfort,93041
1079451,Frederick R. Friedel,56383
1565972,Lee Il-hyeong,378348
129097,Aaron Woodley,42891
9888,Claire Denis,41951
1174236,Patrick McManus,268508
68574,Brad Copeland,198062
931794,Émile Cohl,194039
12238,David Lean,14320
236959,Arto Halonen,168261
8500,John Ford,13909
13802,Dudley Nichols,82101
55006,Olle Hellbom,11946
61175,John Whitesell,9969
550044,Jonathan Karsh,22289
549426,Aleksandr Zarkhi,142797
80172,Marty Callner,23319
69392,Charles Walters,109441
1188038,Julie Cypher,166221
97773,Anne Wheeler,27447
4385,Sergio Leone,336
10586,Richard Lester,14831
100645,Michael Fischa,2199
41550,Andrew Bergman,84735
1498350,Jamie M. Dagg,353732
135604,Kathrine Windfeld,20389
80570,Walter Lang,53851
229942,Jeong Yoon-soo,41186
67924,Steno,80374
1079336,Skip Gerson,124019
132305,Nobuhiko Ôbayashi,124517
1868,Louis Lumière,160
19377,Erick Zonca,116751
1196721,Georges Demeny,212362
44130,Paul Lynch,40990
1426099,Jamie Gallant,324978
54222,Jean-Paul Salomé,58258
1434341,Jim Issa,34417
58448,Penelope Spheeris,180363
122904,Greg Barker,159011
85009,George Basha,245527
579280,Leythum,76122
88837,Larry Blamire,46537
38393,Marcel Pagnol,43153
1256012,David G. Hillier,59060
1071,Tom Tykwer,104
79132,Anna Reeves,16066
933278,Martin Huberty,63971
37361,Anatole Litvak,4461
9182,Marshall Herskovitz,8583
586734,Evelyn Purcell,278334
89255,Ralph Brooke,22749
1075843,Jerzy Domaradzki,122289
77752,John Cafiero,71539
37627,Dany Boon,8265
32277,Geoff Murphy,16124
42309,Tibor Takács,17306
123515,Alex Karpovsky,111170
26775,Liu Chia-Liang,19156
136868,Nicolás Entel,46558
48965,Anthony Hickox,29095
226019,Rachid Dhibou,57382
11090,Edgar Wright,339403
100296,Peter Sasdy,28271
19359,Marina de Van,174671
1586194,Jenny Gage,385761
672,Oskar Roehler,86
47005,Alan Taylor,76338
129952,Sean McNamara,187462
934994,Tengiz Abuladze,150223
1428169,Eloïse Lang,325848
39648,Leila Conners,4832
78720,Chris Bell,13636
56736,Xavier Palud,93840
73256,David Miller,202436
557179,Ed Gass-Donnelly,340584
80586,Roberto Faenza,47367
17403,Mike Judge,3179
1031176,Juan Vicente Córdoba,81780
57027,Louis D'Esposito,119569
18579,Burt Kennedy,31283
1068135,Kiyo Sumi Fukazawa,47444
80630,Martin Koolhoven,324560
18320,Bronwen Hughes,18927
1243,Woody Allen,28384
105976,Jake Kennedy,18440
21819,Lewis Teague,150329
1311644,Luciano Saber,268823
87877,Roar Uthaug,21786
83718,Neil Turitz,83500
1388732,Johan Bromander,291495
87550,Vishal Bhardwaj,139521
21475,John Putch,78080
88391,Jeremy Podeswa,47585
578,Ridley Scott,855
107658,Lev L. Spiro,288171
88040,Jason Bourque,18151
1312056,Marie Amachoukeli,266030
74655,Jeremy Saulnier,13561
56477,Michael Schaack,9497
1187344,Boris Kunz,204965
56359,Lexi Alexander,8923
1037658,James H. White,190582
1164972,Giddi Dar,15083
12080,Conrad Vernon,223702
119430,Luigi Comencini,81871
548816,Pierre Étaix,138906
1017258,Brett Sullivan,417820
50577,Norman Panama,55859
11037,Lukas Moodysson,12093
122740,Sergiu Nicolaescu,224089
22461,Vincent Gallo,12703
7187,Richard Donner,1924
1257891,Sammy Jackson,208982
53177,Brian Robbins,20697
1479990,Kimberly Levin,288778
1488111,Ben Chessell,349177
30309,Peter Greenaway,7452
108987,William A. Seiter,52355
93587,Daryl Duke,80911
84034,Clarence Brown,43696
93923,Cedric Sundstrom,25528
96369,Carlos Saura,105584
109745,Lee Toland Krieger,283489
77679,Renpei Tsukamoto,14021
1776,Francis Ford Coppola,11928
1573511,Frank Lin,381507
9281,Elizabeth Banks,254470
150434,Erich Weiss,54336
1252234,Jonathan Stern,69168
18308,Steve Barron,19596
16187,Jeannot Szwarc,186584
129894,Gareth Edwards,43933
11147,John Cassavetes,88912
1233554,Liz Tuccillo,253283
62926,Steven Cantor,411201
103984,Joaquín Luis Romero Marchent,29496
5696,Bruce Beresford,98545
1076066,Lowell Dean,262840
30249,Preston Sturges,3086
109356,Adolfo Aristarain,32635
11011,Zak Penn,284470
585272,Adam Rapp,261823
1153588,Yoji Fukuyama,40123
29605,Mikael Håfström,107846
82234,Bruce Gowers,21586
309,Pedro Almodóvar,63311
94222,David Pastor,168138
135426,Edward Anderson,17027
109402,Rob Epstein,186279
5834,Robert Stevenson,39943
74299,Pixote Hunt,49948
6737,Jay Roach,818
260837,Jean Douchet,51808
32327,Ken Russell,11347
589543,Raimo O. Niemi,80472
92933,Craig Ross Jr.,72790
89932,Benjamin Stoloff,104427
67075,Sion Sono,98631
79726,John D. Hancock,28446
70862,Richard Thorpe,59403
133133,Pierre Koralnik,45873
11649,Cameron Crowe,1903
39022,Anthony Page,142971
88039,Steven R. Monroe,79190
253066,Edward H. Griffith,120862
9577,George Roy Hill,14689
230426,Leanne Pooley,356294
970777,Matt Spicer,411741
98190,Timo Rose,206574
98750,Trevor Nunn,44705
13426,Peter Segal,36593
80577,Tomek Baginski,145051
729,Lonny Price,140846
37493,Luis García Berlanga,116312
46997,Alan Gibson,33020
70663,Martin Rosen,11837
31155,Fred Olen Ray,59290
137932,Ben Bolt,405576
1032,Martin Scorsese,9746
929825,Ava DuVernay,407806
1148322,Makis Papadimitratos,347465
87356,Abbas Alibhai Burmawalla,20145
18311,Joe Roth,13673
105084,Cirio H. Santiago,66659
228134,Rupert Sanders,315837
1038004,Alan Brown,287811
45577,Claudio Fragasso,26914
288467,Gail Dolgin,67232
577672,Marisa Miller Wolfson,76127
66039,Damon Santostefano,12540
76100,Ben Stassen,368940
4945,Joe Johnston,1771
130300,Aluizio Abranches,44125
1770592,Sanjay Gupta,188640
2150,Kevin Greutert,22804
1586760,Rick Harper,385933
231291,Lansing C. Holden,60566
3110,Allison Anders,32325
11523,Georges Méliès,44342
18596,Taylor Hackford,9702
20709,Vincent Paronnaud,2011
1199632,Nikolai Volev,214938
80948,William Lau,13459
64992,Hou Hsiao-hsien,49982
1019956,Tulsi Ramsay,122895
81107,Toshiaki Toyoda,16976
70235,Marco Tullio Giordana,45997
25236,Johnnie To,194523
1015967,Saara Cantell,248710
145045,Robert Heath,101179
89193,Carlo Verdone,56825
48583,Anne Fontaine,6187
57865,Álex de la Iglesia,12245
81322,Jeremy Kasten,55529
28615,Éric Rohmer,77056
8482,Robert Mulligan,63887
56742,Bruno Corbucci,50758
110285,Robert Kane Pappas,33203
1298724,Néstor Basterretxea,258049
90864,Charles Grosvenor,24554
64331,Shim Hyung-Rae,10253
1146517,Costas Ferris,47736
932316,Milagros Mumenthaler,85544
1769,Sofia Coppola,39210
91388,Havana Marking,24225
1033866,Deborah Warner,68170
64211,Franck Khalfoun,13474
1174031,George T. Miller,73462
21693,Motonori Sakakibara,2114
1668295,Erica Hayes,412103
1293195,Melis Ubukeyev,255772
83784,Jan Švankmajer,19035
228090,Sylvie Verheyde,58559
2725,Rainer Werner Fassbinder,154718
83173,Yuthlert Sippapak,18492
34849,Ted Demme,209802
1028273,David Kleijwegt,235690
394873,Luiz Villaça,32958
98538,Tony Palmer,27645
58448,Penelope Spheeris,77261
101520,John Gilling,43309
14392,Kathryn Bigelow,407448
1247816,Nobuyoshi Habara,55438
96337,Scott Jeralds,60293
3124,Valeria Golino,186988
142042,Robert Abel,42482
72134,Steve Jacobs,12411
41795,Manny Coto,54007
30165,Mark Sandrich,150778
1364669,Tol,39962
1032557,Rebecca Richman Cohen,102935
81502,Pete McCormack,84383
82461,Seijun Suzuki,110903
30259,Stuart Gilmore,85494
1310498,Ivan Kavanagh,265010
13524,Christopher Guest,13785
4967,Colin Higgins,16363
64508,Sidney J. Furie,34012
141967,Benito Zambrano,49256
24,Robert Zemeckis,369885
1276430,George Lazopoulos,241396
1007638,Lütfi Akad,197297
238400,Ivan Calbérac,63989
1041478,Heddy Honigmann,234937
196435,John Lemont,80595
23539,Zach Helm,2284
559,Wally Pfister,157353
1607717,Asaph Polonsky,393521
102627,Steve Carver,67693
68662,Andrea Bianchi,11226
76910,Christophe Honoré,14654
7506,Irwin Allen,2982
19396,John Brahm,53769
72191,Pupi Avati,60018
144195,Christoffer Boe,211005
11201,Claude Zidi,8767
562180,J.T. Tepnapa,71208
4590,Russ Meyer,5726
53431,Nadine Labaki,7973
225665,Vardan Hakobyan,57207
1456982,Jonas Carpignano,336660
74638,Karen Moncrieff,253279
99116,Ted V. Mikels,27840
36395,Sven Regener,185562
123199,Ann Hui,51484
63452,Scott Hillenbrand,18113
551991,Paul Marchand,324277
1465613,Perry Blackshear,325302
16888,Ralph Nelson,14384
44130,Paul Lynch,109610
1614,Ang Lee,4584
1142481,Paul Warner,28732
76595,Byron Howard,38757
230167,Julie Lopes-Curval,44886
1650,François Truffaut,12579
564789,Christian Frosch,92988
5877,Vincenzo Natali,2266
230320,Todd Verow,140208
588816,Carlos Therón,80105
14674,George Cukor,176734
1113391,Kahlil Hudson,106739
2260,Steven Zaillian,14291
49450,Sergio Corbucci,90720
65304,Franc Roddam,67530
33727,Kaneto Shindô,44165
28904,Hugh Wilson,19014
99436,Chang Cheh,28039
1187357,James Kerwin,36549
39009,Joseph Losey,96394
59023,Stewart Raffill,50416
544700,Ján Kadár,25905
108012,Hiroshi Inagaki,31378
209975,Paul Stekler,173300
4964,Hal Ashby,42232
1562550,Karll Panaka,143876
4173,Anthony Hopkins,161070
35155,John Gray,58194
211173,Karim Traïdia,28527
62410,Sammo Hung,21733
21227,Sergio Martino,121342
8500,John Ford,43896
39996,Sidney Lumet,111910
80172,Marty Callner,15501
55710,Adam McKay,27581
5696,Bruce Beresford,17819
12964,Michael Ritchie,14628
23532,Jason Bateman,291264
19708,Albert Band,1877
39,Sam Mendes,4148
142936,Mario Zampi,49843
47826,Alexandre Astier,170522
12936,Jim Abrahams,12710
93595,Ulrik Imtiaz Rolfsen,13774
62047,Gary Trousdale,10258
93991,Soi Cheang,119892
101518,Kevin Tancharoen,28665
1260504,Juan Cruz,347669
72647,Juan Carlos Tabío,43775
132239,Babak Najafi,45133
1145238,Martín Rosete,422874
10747,Julian Fellowes,49391
18392,Robert Aldrich,12766
99083,Mark Thomas McGee,28681
72646,Tomás Gutiérrez Alea,43778
1621640,Jackson Stewart,397981
91518,Robert Jan Westdijk,34090
19101,Lee H. Katzin,1790
6094,Hans-Christian Schmid,35619
33433,Scott Hicks,23512
56212,Eric Khoo,83114
64901,Gordon Chan,47648
40,Orson Welles,15
19304,John Schlesinger,120729
78176,Dominic Brigstocke,15372
8630,Erich von Stroheim,53230
27009,Lilian Franck,64632
138,Quentin Tarantino,68718
62020,Jack Sholder,20674
80702,Kenji Misumi,54275
1770592,Sanjay Gupta,46383
40940,Gerald Thomas,22937
236959,Arto Halonen,112072
238673,Eric Schwab,57743
87772,Rajkumar Santoshi,41381
84696,Brian Terwilliger,19446
93904,Irving Rapper,148766
228856,Kevin Brownlow,197726
102561,Jorge Furtado,77710
29433,Lucio Fulci,47453
51677,Gordon Douglas,90358
118425,Anthony Young,35793
235872,Oksana Bayrak,62726
112391,Veljko Bulajić,341201
7017,Roger Michell,209350
9956,Chris Marker,256375
228177,William Kaufman,122924
1070338,Tyler MacIntyre,360007
229374,Marilyn Agrelo,14358
80602,Tyler Perry,51017
89373,Martin Davidson,44004
2428,Ernst Lubitsch,48591
25882,Brad Turner,247695
232313,Armand Lohikoski,120280
39009,Joseph Losey,93006
4610,John Landis,9602
1749,Leonard Nimoy,39140
13888,Viktor Gertler,110131
150971,David Burton Morris,270616
87565,Savage Steve Holland,27307
68770,Mark Rosman,48038
127611,Jim Donovan,165550
84568,Rob Williams,77583
9281,Elizabeth Banks,87818
23213,Harold Becker,11456
14086,Sajid Khan,58051
1171039,Valentin Vaala,423917
147531,Steffen Haars,230211
66124,Paul Wheeler,79483
86439,Norton Virgien,20694
122914,Ian Cofino,39458
54441,James Ivory,185154
524,Natalie Portman,336029
29009,Ken Kwapis,63334
17386,Laurent Cantet,101998
124420,Dmitri Voronkov,36699
1301726,Dan M. Kinem,183910
72427,Alan Rudolph,42010
116018,Matthew Barney,208478
1301836,Osamu Minorikawa,320453
69672,Christian Ford,158431
6648,Ingmar Bergman,39284
34692,Craig Bolotin,19052
18910,Dick Clement,19127
12123,Jesse Vint,205798
544250,Martin Frič,36918
33317,David Leland,14324
37360,Henry Hathaway,43898
92591,Peter Sullivan,363483
16888,Ralph Nelson,30295
233493,Fernando Arrabal,104354
213457,Henning Carlsen,76235
83467,William A. Graham,62709
139351,Simon De Selva,15473
109680,Mark Jean,32782
933169,João Moreira Salles,17359
28741,Michael Rymer,11979
1094069,Ted Geoghegan,291272
5834,Robert Stevenson,33079
567267,Elise Pearlstein,72841
11147,John Cassavetes,78041
9577,George Roy Hill,642
39996,Sidney Lumet,24961
1085792,Elizabeth Mims,102867
54794,Rudolf Thome,8383
3349,James B. Harris,17744
229418,Valerio Zurlini,48203
5655,Wes Anderson,13685
138322,Victor Nunez,123182
8741,Victor Sjöström,27511
14773,Don Siegel,26170
21588,Richard Crudo,15039
72061,Frank Lloyd,126777
550599,Koichi Ohata,71449
1292889,Kim Hyung-joon,50475
1271317,John Maloof,169607
42274,Nick Hurran,14846
58021,Tinto Brass,28468
25165,Roy William Neill,50401
2801,Andrzej Wajda,209385
230071,Amos Kollek,49813
96919,Christopher Munch,112991
1048402,Bill Douglas,49500
120020,Giovanni Storti,310126
88441,Mansoor Khan,33202
33883,Jack Arnold,43116
1318326,Jacob Cooney,269242
105084,Cirio H. Santiago,180132
928386,Lisa Immordino Vreeland,82639
12987,David Zucker,4256
105650,Amol Palekar,334449
19000,Wayne Kramer,15577
208118,James Bogle,125764
1008377,Dunia Ayaso,145594
8574,Walter Salles,2266
1531787,Jamie Donoughue,366736
36805,Audrey Wells,10934
3776,Jean-Luc Godard,49456
102201,Yoshiyuki Kuroda,41486
1201,Garry Marshall,4599
2636,Alfred Hitchcock,31667
35927,Alain Corneau,64349
98202,Andreas Schnaas,206574
525,Christopher Nolan,272
8574,Walter Salles,8902
44645,Brendan Donnison,5654
13848,Charlie Chaplin,53419
83275,Steven Jacobson,16346
126125,Bill Plympton,41313
4956,Bernardo Bertolucci,1689
11448,Allen Hughes,9516
997694,Germaine Dulac,49452
121585,Raúl Ruiz,469172
938146,Wladyslaw Starewicz,67654
94403,F. Javier Gutiérrez,25922
1078784,John Chapman,123742
32427,W.S. Van Dyke,43151
57214,Prachya Pinkaew,8982
126774,Per Fly,15824
121781,Risto Jarva,293091
14838,James Bridges,49370
67753,Mark L. Lester,127756
550414,Rose Bosch,263281
